Observation,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,Energy
7238,22.79,39.53,20.2,40.7,22.6,37.73,22.254,35.554,20.89,44.23,4.996666667,33.09,21.478,28.62,23.7,36.36333333,20.7675,35.52,6.75,758.5,75.5,2.5,40,2.65,80
7239,21.5,35.62666667,17.79,40.59,21.7,35.26,20.39,33.86333333,19.6,40.425,0.133333333,48.95666667,20.79,27.2,22.1,39.29,19.46333333,38.26,0.25,766.4,83,2,65,-2.35,50
7240,21.29,41.46333333,19.55,42.4,21.1,40.5,21.39,38.36333333,18.434,49.036,2.156666667,85.6,18.7,34.79,21.03333333,41.53,18.29,39.5,3.47,759.5,90.66666667,1,40,2.1,120
7241,21.39,40.43,18.79,44.82666667,22.39,37.73,20,40.09,19.79,47.59,9.53,55.75666667,21.29,39.045,22.79,44.2,20.2,42.32666667,8.75,739.3,80,12.5,34,5.45,60
7242,24.5,44.79,24.1,42.06428571,26.73,38.02666667,24.6,42.29,22.79,67.26333333,17.43,9.76,24.33285714,42.65285714,24.66666667,48.33333333,22.7,44.2225,18.1,755.9,64,3.333333333,36,11.1,60
7243,21.73,42.62666667,19.2,44.79,23.39,40.5,21.79,39.59,20.79,44.2,6.19,56.59,21.5,35.736,22.5,43.134,20.79,44.7,6.1,751.6,91,1,40,4.8,80
7244,20.7,42.895,20,40.46666667,21.29,41.4,19.5,41.29,18.93277778,49.72,6.726666667,93.3,19.5,38.32777778,21.7,44.81333333,19.2,44.46666667,5.27,741.8333333,89.66666667,5,36,3.67,80
7245,20,40.16333333,18.5,40.76,20.53333333,38.59,21.26333333,38.29666667,18.63333333,51.16666667,6.656666667,67.15666667,18.2,34.23,20,43.9,18.1,41.36333333,4.83,746.65,86.33333333,5.666666667,40,2.7,70
7246,22.39,43.36333333,21.63333333,43,21.7,44.79,19.1,44.59,19.2,62.32666667,11.39,56.62666667,18.79,40.09,22.1,51.63277778,19.1,49.2,11.6,741.9,60,9.333333333,40,4.03,40
7247,23.1,34.7,21.26,35,22.79,35,21.42666667,34.76666667,21.59666667,81.26,14.02666667,1,19.5,26.89,23.32333333,37.9,19.63333333,36.12666667,12.6,765.5833333,44.16666667,3.166666667,40,0.75,90
7248,22.7,35.2,20.2,36.76,23.1,36.53,22.46333333,33.66333333,21.1,49.93,4.333333333,25.42666667,21.5,34.036,23.7,41.56666667,20.39,38.96,6.3,766.3,77,1,40,2.6,40
7249,21.79,42.03,19.26,45.43333333,23,39.32666667,21.7,40.26,20.79,43.45571429,7.56,58.26,21.29,35.5,22.254,41.656,20.79,42.3,8,751.9,91.33333333,2.666666667,27.33333333,6.63,60
7250,21.2,35.95,17.79,40.02666667,21.29,35.62666667,20.76,33.4,18.79,61.23333333,3.626666667,73.8,19.89,28.79,21.7,37.23,19.7,37,2.47,763.6,98.33333333,3,10,2.23,30
7251,22.5,41.09,21.6,39.82666667,21.5,42.29,21.26,41.86333333,19.51111111,56.13055556,3.126666667,92.19,20.17777778,38.91055556,23.29,44.64888889,18.56666667,42.13333333,2.5,748.2,96,3,26,1.9,60
7252,24.5,36.59,22.6,37.2,24.2225,32.3425,24.79,35.94,23.81857143,40.92857143,10.8,2.76,24.29,31.56666667,25.25142857,38.18428571,23.89,41.96571429,8.8,755.65,62,5.5,40,1.85,80
7253,22.89,40.86333333,20.5,43.4375,24.6,37.254,22.96333333,37.79,22.7,42.36,10.36,49.16666667,23.2,33.7,24.42666667,41.43333333,22.79,42.37142857,8.5,761.1,86,2,29,6.2,80
7254,21,40.29,18.29,44.9,22.29,38.5,20.39,38.5,19.73,47.7,6.093333333,60.16333333,21.12857143,38.29,21.2,41.22666667,20.6,43.7,4.9,754.4,98,1.5,61,4.6,80
7255,19.6,42,19.1,40.73,20.35,46.545,19.39,39.93333333,19.32333333,87.49666667,1.1,86.3,18.29,37.86333333,19.76,46.2,16.6,40.06,2.7,756.4,88,5,29,0.9,270
7256,23,39.03,21.29,39.79,22.7,37.93333333,21.7,38.26666667,21.36,75.99333333,5.866666667,56.7,19.79,35.4,23.5,38.9,19.76,38.12666667,5.5,756.15,87,1,42.5,3.45,130
7257,19.5,37.2,16.29,41.16333333,20.2,37.345,19.56666667,35.23,17.7,48.89,-0.366666667,61.79,18.39,36.33333333,19.84,43.495,17.39,40.2,-0.4,756.05,91.5,1,62.5,-1.65,50
7258,19.79,37,16.7,41.09,20.39,38,18.6,35.2,17.7,47.09,4.09,66.95666667,18.5,35.09,20,43.53,17.6,40,3.9,749.2666667,71.33333333,7,40,-0.833,40
7259,25.2,47.09,25.5,44,26.7,42.12666667,25.6,44.79,23.945,49.79,23.39333333,6.8,25,44.4,25.29,48.178,24.12857143,47.5,19.2,750.05,75.33333333,4.666666667,40,14.8,60
7260,20.29,35.4,17.79,37.09,20.5,38.56,18.79,34.79,18.29,50.66333333,-5,79.26333333,18.89,29.79,21.2,41.2,18.2,39.79,-3.4,764.8,88,2,20,-5.2,60
7261,21.1,47.5,20.2,47.4,21.6,46.79,18.7,49.2,19.39,52.09611111,10.5,99.9,19.1,50.845,20.80111111,57.645,17.7,53.32666667,10.3,759.1,94,6,25,9.3,40
7262,23.62337662,41.95779221,22.4288961,43.06883117,24.99584416,39.37207792,23.41337662,40.14025974,21.2925974,50.59344156,11.70406926,50.57792208,23.20493506,39.09090909,23.72207792,43.81285714,22.1,44.03177489,8.67,757.025,99.91666667,1,3.583333333,8.66,50
7263,22.5,37.79,19.39,41.9,23.39,38.9,20.39,38.59,20.03333333,46.03,5.96875,61.7725,21.1,33.79,23.2,42.97,20.6,43.0675,6,747.2,84,8,40,3.4,60
7264,20.7,37.7,17.7,41.7,23.13333333,36.62666667,19.39,36.79,19.29,46.29,2.5,49.03,19.39,31.5,21.82333333,42.06666667,19.1,41,3.17,764.2,92.66666667,2.333333333,22,2.1,40
7265,21.5,35.4,19,37.5,21,35.26,21.5,34.23,18.82333333,40.43333333,-2.566666667,68.79666667,20.1,28.16666667,22.1,39.73,18.29,38.86333333,-1.83,763.25,96,1,47.5,-2.35,60
7266,22.5,40.76,22.7,38.36333333,23.1,38.59,22.1,40,20.92142857,44.47142857,17.03333333,15.25666667,22,36.7,23.5,42.09,20.96333333,40.82666667,14.5,750.9,69,6,40,8.8,80
7267,18.96333333,39.06,17.7,39.4,18.96333333,39.2,17.7,38.36333333,17.1,48.7,-5.591666667,84.53722222,17.13333333,32.9,19.46333333,45.46666667,16.35666667,41.66333333,-4.99,758.8888889,91.16666667,1.055555556,60.33333333,-6.17,40
7268,20.2,37.4,17.2,40.5,20.2,37.9,18.92666667,35.29,17.89,47.2,4.3,68.26,18.5,35.29,20.2,43.79,17.6,39.4,4.25,751.9,72.5,5.5,40,-0.25,40
7269,20.89,41,17.89,44.73,23,39.5,20.6,38.79,20.2,50,3.266666667,55.9,21,37.9,21.39,38.29,20.5,44.03,4.15,751.6166667,90.83333333,4.166666667,40,2.8,40
7270,19.23,39.26666667,17.65,39.2,20.03,39.83333333,18.06666667,35.76,17.6,50.5,2.53,76.33,17.39,31.29,19.79,39.29,17.5,37.53,1.75,748.4,94.5,3,45.5,0.9,280
7271,22,41.12666667,21.39,40.46666667,20.85666667,42.46666667,20.5,42.32666667,20.2,44.7,2.03,95.72666667,18.7,42.96666667,19.63333333,49.82666667,17.89,45.29,3.25,763.3833333,93.33333333,3,20,2.2,60
7272,24.5,38,24,34.4,25.1,36.72571429,24.29,37.86333333,21.12,51.48,19.26,1,23.29,34.59,24.39,38.79571429,22,37.36333333,16.5,756.1,56,2,40,7.7,100
7273,18.85666667,40.29,17.76,40.53,19,39.82666667,18.29,37.9,16.6,56.29,-2.561666667,90.83722222,17.51111111,33.01722222,18.81777778,41.59055556,16.7,38.73,-1.33,757.6,73.16666667,1,20.33333333,-5.58,40
7274,23.5,41,22,41.09,24.6,39.09,23.39,38.59,21.29,55.04,11.536,20.394,23.2,40.59285714,24,45.59,22.64285714,42.44,12.3,756.1,77.33333333,2,30.66666667,8.33,50
7275,20.79,37.7,17.89,41.59,23.2,36.62666667,19.5,37,19.39,46.59,3.06,49.56666667,19.39,31.5,22,42.29,19.1,40.46666667,3.53,764.0166667,91.66666667,3,24.33333333,2.28,60
7276,20.92666667,36.33,19.32333333,36.59,21.39,35.56666667,20,35.5,18.53333333,39.82666667,3.09,68.83,19.96333333,28.53333333,21.32333333,35.26,18,40.3,3.82,771.6833333,64,3.833333333,40,-2.52,60
7277,21.7,38.02666667,24.1,32.23,22.2,37.4,22.7,35.19333333,19.7,42.7,12.46333333,3.666666667,20.29,29.76428571,21.16666667,37.29,20.26,38,10.7,767.55,57.5,6,30,2.55,30
7278,21.6,42.43333333,20.7,42.66333333,21.39,43.53,20.79,42.43333333,19.205,74.47944444,7.9,78.19,18.90833333,38.345,22.01111111,50.62055556,18.89,45.46333333,7.9,740.9,83.5,12,40,5.3,40
7279,25.7,39.4,24.29,39.19,26.5,34.79,25.39,40.29,23.85666667,45.99333333,12.16666667,22.63333333,25.1,36.5,26.39,43.925,23.42142857,40.47857143,13.9,751.1,72.5,6.5,25.5,8.9,60
7280,24.6,32.12666667,22.37,31.93,24,33.56,24.29,30.82666667,24.04285714,38.20714286,8.76,1,24.29,26.7,26.08,31.52,22.79,29.956,9.27,759.2666667,53.66666667,6,40,0.3,80
7281,22.39,43.92,22,40.86,22.5,42.09,19.5,41.09,19.6,49.255,3.933333333,92.36666667,18.67777778,36.17555556,22.89,45.16277778,19,43.46666667,3.65,733.35,93,5.5,34,2.55,110
7282,19.42666667,39.2,18.29,39.32666667,18.89,38.82666667,18.03333333,38.23,17.39,49.645,-5.232777778,83.65611111,17.29,32.7,19.79,44.6,16.39,40.79,-4.84,758.7444444,93.33333333,1.777777778,51.66666667,-5.81,50
7283,19.89,45.29,19.29,44.845,20.39,44.2,19.1,46.4,17.6,52.79,12.3,78.79333333,17.7,43.23,18.26,49.555,17.23,48.43333333,10.9,760.95,75,9,28,6.7,40
7284,24.16666667,44.79,22.6,44.9,26.79,40,24.7,42.23,22.39,57,13.9725,33.22,24.2,45.4,24.39,50.46666667,22.7,45.29,14.1,755.7333333,81.33333333,1.666666667,61.66666667,10.9,40
7285,20.1,34.96666667,18.79,35.5,19.79,35.7,18.39,35.12666667,17.2,42.82142857,3.126666667,70.36,17.5,29.39,20.2,37.29,17.434,35.2,2.23,756.8166667,87.66666667,2.833333333,22.83333333,0.367,230
7286,22.66666667,38.86333333,21.2,39.2,23.1,37.43333333,22.79,39.16333333,20.03333333,50.32666667,11.99,28.72333333,21,39.44285714,23.7,44.63333333,19.79,39.5,12.2,760.45,83.5,2.5,40,9.45,50
7287,22.5,37.29,20.2,39.2,21.82333333,36.43333333,22.39,37.23,19.39,51.06,7.123333333,47.09333333,19.6,36.33333333,22.56666667,41.86,19.2,37.23,6.05,759.6,82.5,1.5,64.5,3.25,70
7288,20.6,36.93333333,19,37.76,20.5,36,19,36.43333333,17.5,44.09,4.69,84.33,18.6,31.42666667,19.7,37.73,17.89,36.96666667,4.5,754.1833333,96.5,9,26.5,4.02,50
7289,20.575,44.8975,20.29,43.7,20.1,45.22333333,19.73,46.09,17.79,66.79666667,6.9,99.9,16.82333333,42.82666667,19.71,51.2,16.35666667,47.2,6.43,751.9333333,90.66666667,5.333333333,32.66666667,4.97,130
7290,20.5,42.82666667,18.89,43.86,21.29,41.56,20.49333333,41.59,18.7,51.02571429,5.09,87.83333333,19,39.32666667,20.73,45.7,18.5,44.0225,4.93,755.3333333,92,3.333333333,39,3.67,390
7291,21.2,45.7,20.6,43.9,22.23,45.29,19.5,46.79,18.62777778,55.345,7.263333333,89.46,18.6,42.5,20.62222222,53.76944444,18.92666667,50.59,8,753.6,87.5,6,34.5,6.05,40
7292,20.29,39.33333333,19.6,38.36,20.53333333,40.32666667,19.1,38.59,18.48777778,50.88166667,4.966666667,92.6,19.2,34.645,21.48166667,41.51444444,18.5,39.9,4.65,743.1,75.66666667,5.166666667,40,0.667,680
7293,24.53333333,48.5,22.29,50.59,26.2,45.145,23.79,46.29,22.92666667,52.29,11.5,52.645,23.56,42.59,25.89,49.56,23.2,49.5,11.6,751.8833333,96.16666667,4,61.66666667,10.9,60
7294,20.5,35.2,17.13333333,39.73,20.39,37,19.5,34,18.39,49.9,-0.255555556,66.93388889,21.32333333,34.06,22.79,41.4,19.29,39.5,0.3,768.4,89,3,63,-1.3,60
7295,21.39,37.5,19.6,37.09,20.79,38.5,20,36.2,18.29,49.79,1.26,81.56,18.5,32.2,21.2,44.93333333,18.2,39.96333333,2.4,744.2333333,89.16666667,5.166666667,37.16666667,0.817,50
7296,22.16666667,36,19.89,37.12666667,22.5,33.79,21.7,33.772,20.7,42.12666667,6.833333333,26.22333333,22,29,24.26,36.16333333,20.5,34.66333333,7.43,757.5,64.66666667,5.333333333,40,1.13,110
7297,24.85666667,38.79,23.89,37.76,25.39,37.66333333,24.39,37.43333333,22.66666667,57.53333333,14.84625,12.68375,23.718,37.254,25.1,43.49714286,22.39,40.42,16,751.6833333,70.33333333,1,40,10.6,50
7298,22.7,42.5,22.7,40.06,22.7,40.79,21.5,42.09,19.7,48.59,20.1,12,22,37.9,24,46.59,20.26,43.72333333,19.5,750.2,54,3.833333333,40,9.98,90
7299,24.5,39.09,27.2,33.59,26.1,37.09,24.7,37.76,23,41.59,23.14,1,24,35.9,23.79,40.036,23.5,40.76,18.9,752.8,54.33333333,3.833333333,40,9.42,60
7300,23.29,41.2,20.89,43.79,24.56666667,39.5,23.13333333,39.86333333,21.1,50.5,7.466666667,50.16,23.2,40.5,24.29,44.39714286,22.5,43.018,7.8,749.1333333,95.66666667,2.333333333,28.33333333,7.17,50
7301,17.89,44,17.1,44.4,19,42.03,16.79,44.23,16.66111111,50.255,8.3,83.2,17.01666667,39.52,17.12222222,46.10833333,16.23,43.73,7.7,763.75,82,9.5,40,4.8,40
7302,23.89,39.4,23.29,36.895,24.6,37.4,23.5,38.53,22,43.554,17.85666667,1,23.39,34.776,24.236,39.334,22.6,39.76,17.6,755.9,48,3,40,6.3,70
7303,21.76,46.53,20.53,47.69666667,23.85666667,43.2,21,44.79,20.39,50.29,13.69666667,47.36,20.79,39.59,23,48.43333333,20.5,45.29,10.4,749.8333333,89,5.666666667,32.66666667,8.6,220
7304,20.16666667,39.65666667,18.2,40.96666667,21.1,38.59,20.03333333,36.32666667,18.575,44.425,1.2,83.5,19.08333333,36.74666667,20.42666667,43.39,18,41.63333333,0.85,754.9166667,95.16666667,1,41.33333333,0.167,40
7305,22.39,39.62666667,21.79,38.36333333,22.65,38.45,21.56666667,38.03,20.29,52.53,12.96333333,8.833333333,22.29,32.79,22.66666667,36.96666667,20.79,41.09,10.6,752.7,59,6,29,2.9,50
7306,20.73,39.2,18.79,41.09,21.79,35.59,21,36.97142857,19.82333333,41.03,8.13,58.82666667,20.79,33.59,22.39,39.23,19.7,36.9,8.08,749.1,90.66666667,5.666666667,37.5,6.6,80
7307,23.79,35.09,20.76428571,37.32142857,24.2,35.59,23.84,33.395,23.6,38.94,2.4,33.69333333,24,30.32333333,24.96333333,36.2,23,38,4.4,760.7,86,2,40,2.2,50
7308,19.79,38.7,19.1,38.16333333,20.13333333,37.06,20.29,35.79,18.075,49.41,4.23,48.66666667,19.07142857,34.73857143,20.06666667,41.46333333,17.945,37.8,4.58,751,59,6.166666667,40,-2.87,130
7309,23.29,39.5,22.32333333,39.06,21.23,43.43333333,18.39,43.12666667,18.5,54.82666667,1.323333333,94.69,18.5,42.46666667,19.39,49.59,17.23,47.53,1.3,750.1,92,11,23,0.2,30
7310,19,36.9,16.79,39.4,19.53333333,38.56,18.39,36.4,17.23,55.5,1.2,77.26333333,17.7,32,20.46333333,43.7,17.66666667,41.36333333,0.2,747.3,99,2,18,0.1,60
7311,20.79,33.7,18.23,35.5,22.5,35.09,20,32.16333333,18.89,40.12666667,3.56,29.22666667,19.39,27.42666667,22,38.49,18.7,34.33333333,3.08,756.0111111,79.22222222,3.111111111,40,-0.189,60
7312,20.89,36.79,20.06666667,36.4,21.79,35.09,20.76,34.79,19.32333333,43.82666667,6.366666667,48.93333333,20.29,30.5,21.55,37.9,19.6,35.06,4.85,748.35,80.33333333,4.5,40,1.7,30
7313,22.89,39.29,20.7,39.79,24.5,37.66857143,22.92666667,37,20.62857143,40.35285714,9.19,28.874,23.5,35.36857143,24.29,39.93333333,22.7,39.398,9.17,760.2333333,80,1,40,5.83,50
7314,20.53333333,37.89,18.26,40.6,20.2,37,20.56666667,33.7,18.43,62,5.366666667,43.06333333,18.16666667,32.33333333,21.2,37.73,17.29,35.5,5.75,747.7,66.83333333,6,40,0.0167,100
7315,21.7,43.23,20.92666667,42.7,20.79,44.86333333,17.6,46.56,19.1,49.17944444,7.9,99.9,16,44.47777778,19.29,50.505,15.8,48.73,7.92,767.5,96,3.166666667,63.16666667,7.32,60
7316,23.06666667,44.33333333,22.46333333,42.72333333,22.39,44.41111111,21.1,47.16333333,19.90222222,91.45611111,7.866666667,93.5,18.40222222,40.735,21.46333333,51.28222222,18.39,46.59,6.6,764.8,91,2,28,5.2,110
7317,19.1,42.26666667,18.5,41.36333333,19.29,43.26,19.2,41.86333333,17.6,51.62666667,6.933333333,62.02666667,17.42666667,38.46333333,17.89,46.03,16.89,42.73,5.5,757.7,78,5,29,1.9,30
7318,19.1,38.9,17.39,40.7,20.6,38.09,17.6,38.86333333,17,45.65875,6.9,91.72666667,17.7,34.29,19.39,46.43333333,17.63333333,42.73,6.96,753.75,95.16666667,7.833333333,53,6.28,50
7319,22.79,39.26666667,21.85666667,37.96333333,23,37.59,22.1,35.96,20.79,52.13333333,11.5,6.533333333,21.65714286,28.14285714,22.82333333,34.9,21,40.13333333,8.68,756.1166667,76.83333333,4.833333333,40,4.77,70
7320,24.84,47.745,24.68,46.25,26,43.634,25.2,44.68428571,23.89,51.96666667,18.66666667,42.06666667,24.7,42.5,25.39,48.59,24,47.29,16,744.3666667,84,2.333333333,48.66666667,13.2,40
7321,24.10157143,48.87128571,25.1,43.33238095,26.20804762,43.09809524,24.00705882,45.94117647,22.84411765,50.98867647,24.32352941,1,23.65693878,42.81978571,23.68857143,49.61428571,23.05428571,46.71542857,21.8,754.9,56.5,7,40,12.7,110
7322,19.7,36.9,18,38.5,20,35.96666667,18.39,36.4,18.35666667,47.96666667,7.2425,54.5975,18.53,30.56666667,22.06666667,40,18.29,37.43333333,6.43,742.7333333,59,1,36,-1.13,120
7323,22,36.96666667,20.39,37.9,20.79,38.2,21.39,37.245,19.73,45.3,-0.4,82.76333333,19.7,33.22571429,22.5,39.15666667,18.1,36.39714286,1.13,755.8333333,87,1,24,-0.867,80
7324,25.29,47.12666667,25.33285714,44.63714286,26.79,42.03,25.56666667,44.59,24,49.5,22.39,8.593333333,25,44.09,25.39,48.26428571,24.14285714,47.4,19.8,749.55,68.66666667,2.166666667,40,13.9,70
7325,21.2,38.36333333,18.5,42.5,22.66666667,38.06,19.89,38.9,19.79,47.5,8.763333333,43.69333333,21.29,38.52666667,22.89,44.06,20.29,43.2,8.4,740.5333333,73,13,40,3.77,60
7326,17.79,40.59,16.76,41.12666667,18.1,40.03,15.69,40.29,15.84,48.29,3.7,99.5,15.97555556,35.58,17.22,43.42222222,15.5,40.12666667,3.7,761.7666667,97.16666667,5.833333333,56.33333333,3.23,40
7327,19.96333333,35.33333333,17.46333333,36.36333333,20.14,36.798,19.53,34.43,18.2,43.22666667,-5.466666667,79.66,18.42666667,27.06666667,20.6,37.32428571,18.1,37.76666667,-3.65,763.1,90,2,63.5,-5.05,60
7328,23.39,37.89,21.89,37.59,24.29,35.97142857,23.2,35,22.42285714,46.68,10.89,5.36,23.39,31.99428571,25,37.79,22.6,34.736,12.2,760.45,59,1.5,40,4.4,60
7329,21.5,38.4,20.6,37.79,20.7,41.425,21.29,40.09,19.29,54.13333333,2.693333333,95.96333333,20.35666667,36.86333333,20.2,42.43333333,18.1,42.72333333,2.43,764.5333333,82.33333333,3.333333333,48.33333333,-0.4,70
7330,22.1,38.56666667,22.03333333,37.2,24.1,35.4,22.29,36.26,20.66666667,45.16666667,8.63,24.7,21.2,30.414,22.89,41.68,20.79,39.6,6.65,756.6,77.5,4.5,40,2.95,120
7331,22.26,39.09,25.7,31.92666667,23.2,37.7,22.79,37.7,20.6,42.56,13.22666667,1,20.89,34.66857143,22.2,40.46666667,20.29,40.69714286,10.9,763.7,59.33333333,5.666666667,40,3.17,60
7332,20.89,36.9,18.2,39.93333333,21.29,36.36333333,19.6,34.73,18.29,45.254,6.59,47.22333333,19.29,30.29,21.7,40.76,19.6,38.32666667,5.4,762.65,80.5,3,62,2.25,70
7333,21.6,35.4,18.76,37.4,21.39,34.93333333,20.56666667,36.03,19.5,66.46666667,0.6,50.76,19.5,29.7,22.39,42.06666667,18.89,35.2,1.63,755.1,91.33333333,1,31.33333333,0.367,60
7334,21.42666667,47.03,20.6,47,21.675,46.7,18.89,49.29,19.6,52.2,10.8,99.9,19.04444444,51.13888889,21.2,58.51,17.6,52.79,10.7,758.1,95,6,62,9.9,50
7335,20.26,37.73,18.7,38.23,20.35666667,36.09,19.03333333,35.73,17.5,44,4.53,82.19,18.6,30.63333333,19.79,37.36333333,17.89,36.7,4.5,755.1,91,9,65,3.1,60
7336,22.79,37.79,21.39,37.12666667,22.7,37.12666667,22.29,36.46,20.7,47.995,9.63,14.12666667,21.7,28.18,23.06666667,36.52666667,21,39.79,9.5,756.4666667,71,6,40,4.43,100
7337,25.6,50.29666667,25.31857143,46.97142857,26.2,45.73857143,25.58,44.09,24.2,52.12666667,21.13333333,6.96,25.1,42.16333333,26.7,48.73,24.2,46.76714286,20.3,744.1,57,3,34.5,11.5,90
7338,21.1,46.12666667,19.82333333,46.59,21.79,42.79,20.2,45.4,18.5,53.5,10.69,90.33333333,18.5,44.4,20.445,48.8,18.754,47.356,8.75,750.85,97.5,5.5,42.5,8.35,60
7339,21.1,39.29,19.56666667,41.03,21.89,37.56,20.79,36.29,19.29,46.59,12.72666667,18.26333333,20.2,34.2,21.6,39.86333333,19.39,38.2,9.5,756.3666667,60.5,4.833333333,64.83333333,2.22,50
7340,20.89,36.86333333,19.76,37.2,21.7,35.09,20.7,34.7,19.29,43.59,7.293333333,51.3,20.29,30.7,21.5,38,19.6,35.09,4.3,748.5666667,80.66666667,2.333333333,40,1.17,50
7341,20.89,44.76,20.2,42.79,22.46,45.66333333,21,42.79,18.89,54.48888889,7.226666667,84.99333333,18.89,37.845,21.26,48.76,19,43.96666667,7.42,739.3833333,81.66666667,8.5,43.83333333,4.45,290
7342,21.2,36.2,18,40,22.2,35.26,20.29,34.23,19.6,46.5,1.39,39.26666667,19.39,29.7,22.32333333,41.7,19.6,39.76,1.87,764.9333333,90.66666667,1,28,0.517,170
7343,23.39,37.93333333,22.6,36.43,24.29,38.46,21.5,39.09,20.15,44.79,13.30111111,26.74222222,22.16666667,32.46666667,23.39,36.39714286,20.5,42.5,11.4,742.5166667,61.83333333,10.5,40,4.22,90
7344,21.89,38.7,19.03333333,42.5,22.39,38.09,20.7,36.9,20.29,42.53,5.59,67.09,20,37.79,22.6,44.29,19.79,41.5,5.03,755.8,95,2,40.66666667,4.33,50
7345,22.73,46.4,21.7,45.59,21.79,46.59,19.5,50.09,20.30666667,55.53444444,11.5,99.9,19.01111111,49.59,21.93277778,53.2,17.16666667,51.36333333,11.4,754.7666667,95,8,36,10.7,60
7346,21.66666667,38.79,19.2,41.525,22.53333333,38.09,20.89,38.2,20,47.7,7.045,47.8725,21.39,36.46666667,22.1,38.46666667,20.6,41.46666667,6.5,754.2,85,3,40,4.2,70
7347,24.77636364,48.14772727,24.65495495,45.16372372,26.64227273,42.78636364,24.08288288,46.09855856,23.02117117,51.93943694,23.70576577,13.00333333,23.99774775,43.0079955,24.27954545,50.13181818,23.14318182,47.53636364,18.9,752.95,74,2,40,14.1,90
7348,21,37.245,18,40,22,36.29,20.89,35,19.7,48.7,0.733333333,55.2,20.39,31.2,22.66666667,42.56,19.5,39.2,1.8,748.5333333,93.66666667,3,40,0.867,30
7349,21.365,33.8975,19.92666667,34.06,20.1375,35.5225,18.89,34.7,17.54285714,43.09,0.6,73.46333333,19,27.29,21.79,34.45,18,39.1725,0.6,756.1333333,90.66666667,1,61.16666667,-0.75,60
7350,22.39,38.79,19.39,41.59,22.5,38.09,21.90571429,35.85285714,20.76,44.9,2.29,46.96666667,21.2,30.274,23.42666667,38.43333333,20.6,37.52666667,5,759.7666667,86.33333333,1,40,2.83,60
7351,22.2,42.44,20.1,45.3,23.29,38.82666667,22.1,39.46666667,20.79,46.79,12.296,31.476,21.1,35.29,21.934,39.44,20.5,39.645,9.15,750.85,81,1,40,5.95,60
7352,24.79,47,22.67142857,49.56428571,26.1,43.4,25.1,44.09,23.79,52.79,12.7,56.99,24.6,41.4,25.68571429,49.04,23.98428571,47.44285714,11.3,744.3333333,98.33333333,1,24.66666667,11.1,50
7353,23.39,36.59,21.5,37.86333333,22.79,36,20.1,39.03,19.16666667,43.59,7.366666667,40.56666667,19.2,34.2,22.06666667,41.13333333,18.79,37.62666667,7.5,755.65,86,3.5,40,5.3,100
7354,23.56666667,48.13,23.23,40.3,25.16666667,43.36333333,21.39,45.19333333,19.14055556,53.63611111,7.59,65.86333333,19.29,35.09,22.7,45.37,18.89,41.29,7.78,742.0166667,70.83333333,12,37.5,2.75,100
7355,22.2,37.2,22.32333333,35.4,22.13333333,36.4,21.89,35.4,19,46,12.76333333,16.02333333,19.7,33.09,22.5,37.5,19.79,39.9,12,756.9,57,3,40,3.6,40
7356,20.5,35.2,19,35.09,20.79,36,19.6,33.5,18.06,43.08,7.563333333,31.46333333,18.5,27.89,19.53333333,34.93333333,17.89,35.83333333,5.03,751.8666667,71,3,22.33333333,0.133,30
7357,19.5,37.29,18.5,37.2,19.1,39.79,16.7,38.2,17,45.755,-2.26,93.43333333,16.5,32.67555556,19,45.76,16,42.16333333,-0.633,764.6,87.83333333,3,62,-2.45,30
7358,23.2,45.12666667,21.6,46.536,24.79,42.09,23.29,43.66333333,22.6,49.89857143,13,48.32333333,22.89,40.79,23.42142857,52.52571429,22.6,45.29,14.1,757.8,91,2.666666667,28.33333333,12.7,60
7359,21.42666667,40.03,20.6,38.93333333,21.29,42.76,20.1,42,18.39,53.9,1.1,96.15666667,19.56666667,41,20.79,49.62666667,17.79,45.2,0.6,764.3,97,2,40,0.1,50
7360,18.79,38.59,18,38.29,18.7,40.03,17.66666667,38.09,16.36894737,56.45789474,0.5,96.9,16.18888889,33.87555556,19.265,47.16944444,15.89,42.7,-0.75,762.25,90.5,1,60,-2.1,50
7361,23.89,40.03,25.29,34.4,24.39,37.66857143,24.1,38.2,20.37571429,45.06857143,20.872,1,23.1,35.5,22.89,40.02666667,22.79,40.44,16.4,757.9555556,61.25,4.944444444,29.30555556,8.91,40
7362,21.5,39.2,18.96333333,42.59,22.6,38.29,20.79,38.4,19.96333333,48,6.726666667,51.8,21.29,37.2,21.89,40.12666667,20.6,42.29,5.9,754,91.66666667,3,32,4.67,40
7363,20.79,40.2,19.2,41.59,20.6,38.53,19.39,39.4,19,46.73,8.033333333,86.26333333,18.5,35.59,20.7,48.93333333,18,41.16333333,8.4,749.3333333,85,8,40,6.03,40
7364,23,34.96666667,21.29,33.5,23.7,33.23,22.5,32.59,21.1,40.26,9.33,1,22.2,25.96857143,23.79,33.06,20.79,38.29,8.4,757.45,50,7.5,40,-1.5,80
